Paivamaara,Kohdenumero,Kaupunki,Kaupunginosa,Osoite,Kunto,Asumistyyppi,Uudiskohde,Tontin_omistus,Vuokratontin_lunastusosuus,Velaton_hinta,Yhtiovastike,Hoitovastike,Rahoitusvastike,Tontin_vuokravastike,Asuinpinta_ala,Huoneita,Kerros,Korkein_kerros,Parveke,Sauna,Ranta,Rakennusvuosi,Energialuokka,Huoneistojen_lukumaara,Tulevat_remontit,Tehdyt_remontit,Latitude,Longitude,Coordinates,TravelTime
2023-03-02,21170966.0,Helsinki,Kallio,"Helsinginkatu 2 B, 00500 Helsinki",Hyvä,Omistus,Ei,Oma,,239000.0,262.66,212.5,50.16,,42.5,1.0,6.0,7.0,Kyllä,,,1936.0,E2007,103.0,"Kiinteistön kuntoarvio 2022, Pystyviemärien huuhtelu 2022, 2024. ","TALOYHTIÖSSÄ: 1972 Katto, 1980 Putket, 1984 ikkunat, 1986 Sähköpääkeskus ja nousujohdot, 1988 Porrashuoneiden maalaustyöt, 1989-1991 Hissien peruskorjaukset, 1994 Kellaritilojen asbestikunnostustyöt, 1994 Lämmönjakovaihtimien uusinta, 1994 Kaasusta luovuttu, 1995 Pesutuvan saneeraus, 1997 Ilmanvaihtoverkoston nuohous ja venttiilien uusinta, 1998 Jäte ja pyöräkatos, 1998 Kadunpuoleisten ikkunoiden maalaus, 1998 Patteriverkoston tasapainotus, 2000 Katujulkisivun ja torniosan kunnostus ja maalaus, 2003 Vesikaton maalaus, 2008 Saunat rakennettu, 2009 Hissikorien sisustuksien uusiminen, 2009-2010 Pihajulkisivujen ja parvekkeiden kunnostus- ja maalaustyöt, 2012 Kuivausrumpu, Esteri TF 190, pesutupaan, 2015 Pesutuvan pesukone uusittu, 2015-2016 Kellarin viemärijohtojen tarkistus ja kunnostus, 2016 Pesutuvan maalauskunnostus, 2017 Saunaan uudet lauteet, 2017-2019 Katujulkisivun korjaustyön suunnittelu ja toteutus, sis. kippiportin ja B ja C portaiden ovisyvennysten portit. 2017-2019 Katujulkisivun huoneistoparvekkeet, korjaustyön suunnittelu ja toteutus, 2019 Katon kunnostus katujulkisivuremontin yhteydessä, 2021 Lukituksen uusinta iloq järjestelmä, 2021 Tuloilmaventtiilien avaus katujulkisivu ja Velco venttiilit. ",60.18745,24.960815,"60.18745, 24.960815",13.0
2023-03-02,20767176.0,Vantaa,Martinlaakso,"Kivivuorentie 10 A, 01620 Vantaa",Hyvä,Omistus,Ei,Oma,,219000.0,773.7,172.3,601.4,,46.5,2.0,3.0,7.0,Kyllä,Kyllä,,2011.0,D2013,67.0,"Taloyhtiön hallituksen näkemyksen mukaan kiinteistössä ei ole tulevan viisivuotiskauden aikana sellaisia kunnossapidon tarpeita, jotka vaikuttavat olennaisesti osakehuoneiston käyttämiseen tai yhtiövastikkeeseen. ","TALOYHTIÖSSÄ: 2015 ilmanvaihto puhdistettu ja ilmamäärät säädetty, 2022 palovaroittimet vaihdettu. Taloyhtiö on valmistunut vuonna 2011 ja valmistumisen jälkeen on tehty lähinnä huolto- ja ylläpitokorjauksia sekä rakentajan takuukorjauksia. ",60.28044,24.853843,"60.28044, 24.853843",31.0
2023-03-02,20300072.0,Espoo,Saunalahti,"Linjaloistonkatu 3 B, 02330 Espoo",Hyvä,Omistus,Ei,Oma,,210000.0,575.0,172.0,403.0,,42.0,2.0,3.0,4.0,,,,2019.0,,,,,60.164556,24.623494,"60.164556, 24.623494",47.0
2023-03-02,20174252.0,Helsinki,Kallio,"Agricolankatu 9 A, 00530 Helsinki",Tyydyttävä,Omistus,Ei,Oma,,320000.0,284.75,147.6,137.15,,41.0,1.0,1.0,5.0,,,,1911.0,F2007,107.0,"Ikkunat ja ulko-ovet: Sisäpihan ovet / huoltokunnostus, vaihto tarvittaessa -22-23, ikkunat huoltokunnostus tarvittaessa -24-25, julkisivun ovet / huoltokunnostus, vaihto tarvittaessa -22-23, Katto: Vesikaton maalaus -24-25, Muut yleiset tilat: Porrashuoneiden maalaus -23-24, Sähkö- yms. järjestelmät: Ulkovalaistuksen parantaminen, turvallisuusnäkökulma -22, Muuta: Portti -23-24.","Vuokralainen on maalannut asunnon, sekä asentanut laminaatin sekä lattialistoja TALOYHTIÖSSÄ: Piha: Pihakannen uusiminen -13, kalustaminen ja istutukset -21-22, Julkisivut: katu- ja pihajulkisivujen kunnostus ja maalaustyöt -03, Ikkunat ja ovet: Asuntojen ulkoikkunoiden kunnnostus -97, myymälöiden ulko-ovet ja ikkunat -85, Parvekkeet: tuuletusparvekkeiden kunnostus -03, katujulkisivun parvekkeiden kunnostus -17, Katto: peltikaton uusiminen -75, peltikaton huoltomaalaus ja piippujen suojahattujen rakentaminen -01, vesikaton uusiminen -20-21, Märkätilat: uusiminen/rakentaminen (putkiremontin yhteydessä) -18-19, Muut yleiset tilat: Kellaritilojen rakentaminen (pihakannen uusiminen) -13, porrashuoneiden kunnostus ja maalaus -05-06, Lämmitysjärjestelmä: Kunnostus/tasapainotus (putkiremontin yhteydessä) -18-19, Ilmanvaihto: Ilmanvaihtokanavien nuohous/kunnostus (putkiremontin yhteydessä) -18-19, Sähkö- yms. järjestelmät: Sisäpuhelimien asennus (putkiremontin yhteydessä) -18-19, sähköjärjestelmien uusiminen (putkiremontin yhteydessä) -18-19, Hissit: Hissien rakentaminen -20-21, Lukitusjärjestelmä: Uusittu (iLOQ) -18-19, Muuta: Kaasusta luovuttu -17.",60.184394,24.953629,"60.184394, 24.953629",12.0
2023-03-02,20674926.0,Helsinki,Oulunkylä,"Välimetsäntie 7 A, 00620 Helsinki",Hyvä,Omistus,Ei,Vuokralla,,273000.0,235.88,235.88,,,42.5,2.0,4.0,4.0,,,,2015.0,C2018,53.0,"2022 Ilmanvaihdon puhdistus ja säätö
2024 10-vuotistarkastus
Lisäksi jatketaan sähköautojen latausmahdollisuuksien kartoittamista.",TALOYHTIÖSSÄ: Yhtiössä tehtiin tilikauden aikana normaaleja huolto- ja kunnossapitotöitä.,60.224028,24.948202,"60.224028, 24.948202",22.0
2023-03-02,20519536.0,Vantaa,Viertola,"Klökarsintie 1 C 31, 01300 Vantaa",Uusi,Omistus,Kyllä,Valinnainen vuokratontti,57725.4,229000.0,603.35,188.0,193.98,221.37,47.0,2.0,2.0,2.0,,,,2023.0,B2018,53.0,,,60.30037,25.016616,"60.30037, 25.016616",45.0
2023-03-02,7974479.0,Helsinki,Pitäjänmäki,"Sulkapolku 1 C44, 00370 Helsinki",Uusi,Omistus,Kyllä,Vuokralla,,273100.0,802.98,310.5,492.48,,54.0,2.0,2.0,5.0,Kyllä,Kyllä,,2022.0,Energialuokka: B2018,57.0,,,60.224635,24.857349,"60.224635, 24.857349",22.0
2023-03-02,1338188.0,Vantaa,Louhela,"Haltiantie 10 A 26, 01600 Vantaa",Uusi,Omistus,Kyllä,Vuokralla,44962.0,231000.0,531.86,239.7,292.16,,51.0,3.0,6.0,8.0,Kyllä,Ei,,2021.0,B2018,42.0,-,,60.271952,24.860147,"60.271952, 24.860147",34.0
2023-03-02,1338112.0,Helsinki,Kallio,"Kolmas linja 3, 00530 Helsinki",Tyydyttävä,Omistus,Ei,Oma,,259000.0,244.0,244.0,,,40.0,2.0,2.0,6.0,Ei,Ei,,1963.0,F2013,66.0,"Pihavaja-, julkisivu- ja vesikattohankkeiden toteutussuunnittelu.

Kunnossapitotarveselvitys: julkisivujen uusiminen, vesikaton uusiminen, vuosikorjauksia.","Vesikattojen korjaus -94, sisäpihan porrassyvennyksen katon uusinta -00, pihakannen uusinta ja piha-alueen asfaltointi -01, jäteasema ja porraskatokset sisäpihalle -02, vesikaton maalaus -04, taloyhtiön huoneiston kunnostus -05, portin ja porttikäytävän kunnostus -06, ikkunoiden uusiminen -07, tuuletusparvekkeiden kunnostus a- ja b-talo, tonttivesijohdon uusinta, lämmönvaihtimen uusinta -08, lukituksen uusinta -09, linjasaneeraus ja saunaosaston uusinta -09-10, poistoilmapuhaltimien korjaus, vesikattojen maalaus ja terassiparvekkeiden korjaus -11, sisäpihan viherkunnostus -12, linjasäätöventtiilien uusinta ja ilmauskoje, autotallin oven uusinta -13, liiketilojen ikkunoiden, katujulkisivujen ovien ja portin uusinta, porrashuoneiden huoltomaalaus -16, julkisivujen kuntotutkimus, löylyhuoneen puupintojen ja lauteiden uusinta -18, poistoilmanvaihtohormien nuohous -19, autohallin kunnostaminen taloyhtiön osuus, patteriventtiilien uusiminen ja perussäätö -20, julkisivujen ja vesikaton korjauksen hankesuunnitelma -22",60.181334,24.952349,"60.181334, 24.952349",12.0
2023-03-02,1338080.0,Vantaa,Simonkylä,"Koivukyläntie 51, 01350 Vantaa",Hyvä,Omistus,Ei,Oma,,185000.0,151.2,151.2,,,42.0,2.0,4.0,8.0,Kyllä,Kyllä,,2014.0,B2018,42.0,"Hallituksen kirjallinen kunnossapitotarveselvitys 2022-2026:

2023 10-vuotisvastuiden tarkastukseen valmistautuminen, sadevesikaivojen ja salaojien puhdistus

2023-2024 Huoneistokohtaisten vesimittareiden uusiminen

2024 Palovaroittimien uusinta. Vikavirtakytkimien tarkastus/uusinta

2025-2026 Ei suunnitelma","2015-2018 Takuukorjauksia

2019 Ilmanvaihdon puhdistus ja säätö. Energiatodistus

2020 Taloyhtiö selvitti jäähdytyslaitteen automaatiota ja vuotoa, takuukorjauksia (tehty ulkopuolen rappauskorjauksia ja huoneistojen linjasulkuventtiilien vaihtoja)

2021 Yläpihalla uuden kulkuväylän tekeminen nurmialueen poikki. Jäähdytyskoneen korjaus. Takuukorjauksia.",60.316329,25.038735,"60.316329, 25.038735",44.0
2023-03-02,21595963.0,Vantaa,Viertola,"Klökarsintie 1 A 1, 01300 Vantaa",Uusi,Omistus,Kyllä,Valinnainen vuokratontti,67551.0,249000.0,680.35,220.0,201.3,259.05,55.0,3.0,1.0,2.0,,,,2023.0,B2018,53.0,,,60.30065,25.01774,"60.30065, 25.01774",44.0
2023-03-02,21524746.0,Vantaa,Myyrmäki,"Kilterinkaari 10, 01600 Vantaa",Hyvä,Omistus,Ei,Oma,,242500.0,621.15,191.9,429.25,,50.5,2.0,3.0,8.0,Kyllä,,,2013.0,B2018,59.0,"2022 Kuntoarvion teettäminen
teetetään kuntoarvio ja valmistaudutaan tilikaudella 2023 tulevaa 10 vuotisvastuutarkastusta
varten.Kuntoarvio tullaan tekemään kattavasti, jotta kaikki mahdolliset viat saadaan havainnollistettua ja kirjattua.
2022 Viemäriputkien huuhtelu
2023 10.vuotisvastuutarkastus","TALOYHTIÖSSÄ: 2021 Pihapenkkien uusinta,
2021 IV-kanavien nuohous, 
2019 saunan lauteiden uusiminen, 
2017 autohallin lamppujen vaihto LED-lampuiksi, piha-aidan jatkaminen,
2016-2017 Pihan suunnittelu ja toteutus",60.258263,24.849582,"60.258263, 24.849582",32.0
2023-03-02,21999359.0,Espoo,Tapiola,"Mäntyviita 4 A, 02110 Espoo",Hyvä,Omistus,Ei,Oma,,298000.0,376.92,191.95,184.97,,45.0,1.0,5.0,11.0,Kyllä,,,1954.0,G2013,55.0,"2022 Porrashuoneiden ja portaikon sekä portaikon ikkunoiden ja kerrostaso-ovien varastotilojen lattioiden ja seinien maalaus/kunnostus
2022 Kattoterassin kattopalkkien pesu/huoltomaalaus, 
2022 Alapohjan orgaanisten aineiden poisto
2022 Salaojien huuhtelu ja kuvaus
2022-2023 Käyttöveden venttiilien tarkastus ja korjaus sekä hanojen virtaamien säätö
2022-2023 Pääkeskustilan läpivientien tiivistys ja alakeskuksen kaapaeliläpivientien korjaus
2022-2023 Kiinteistön maaadoituskiskojen ja johtojen merkintä ym.
2022-2023 Sammutusjärjestelmän kartoitus jaa huolto
2022-2023 Hissien kuntotarkastus
2024 Energiatodistus uusiminen
2024-2028 Lämmitysselvittys/hankesuunnitelma (maalämpö/kaukolämpölaitteisto)
2028 Keittiöviemäreiden kuumapainevesihuuhtelu 
2028 Pysty- ja kokoojaviemäreiden kuvaus 
2028 iV-hormien nuohous ja säätö
2029 ikkunoiden ja ulkoseinien puuosien huoltomaalaus","Uudet kodinkoneet keittiöön.
Kylpyhuoneeseen uusi taittuva suihkuseinä, sähkötoiminen pyyhekuivain, uusi allaskaappi.
Eteiseen asennettu äänieristeovi. TALOYHTIÖSSÄ: 1991 Kattoterassin korjaus ja porrashuoneiden maalaus, 
1992 Alajakokeskus uusittu, 
1993 Ikkunoiden kunnostus ja parvekkeiden ovien uusiminen, 
1998 Porrastasanteiden lattiapinnotteiden uusiminen, 
2000 Julkisivujen saneeraustyö yläkerroksissa - julkisivut ja ikkunat maalattu kokonaan, 
2005 Kattoterassin peruskorjaus, 
2008-2009 Vesi- ja viemäriverkosto sekä sähkö- ja antenniverkosto uusittu, 
2009 Kaukolämpölaitteisto uusittu, 
2012 Vesikattojen uusiminen ja kulkuyhteyden rakentaminen kattoterassille, 
2013 Salaojan ja perusmuurin vesieristeen uusiminen itäsivulle, 
2015 Julkisivujen korjauksen, ikkunoiden korjauksen tai uusimisen hankesuunnittelu, 
2015-2016 Ulkovaipan peruskorjaussuunnittelu
2017-2018 Ikkunoiden uusiminen ja ulkovaipan peruskorjaus liittyvine töineen
2018 Lämmitysjärjestelmän tasapainotus,
2018 IV hormien nuohous ja säätö
2019 11. kerroksen ikkunoiden ja ulkoseinien korjaus, 
2019 11. kerroksen vuotovahingon korjaus
2020 11. kerroksen asbestipurut, 
2015-2021 11. kerroksen käyttötarkoituksen muutossuunnittelu 
2021 Vesikaton maalaus 
2021 11. kerroksen asunnon taloyhtiön vastuulle kuuluvat korjaukset 
2021 11. kerroksen ulkoseinien korjaus 
2020-2021 Ranskalaisten parvekkeiden ovet uusittu
2022 taloyhtiön kaikki lukot on vaihdettu iLoq-järjestelmään 11/2022 
",60.179075,24.811721,"60.179075, 24.811721",30.0
2023-03-02,544758.0,Helsinki,Etelä-Haaga,"Steniuksentie 41 B, 00320 Helsinki",Hyvä,Omistus,Ei,Oma,,249000.0,521.2,220.35,298.35,,39.0,2.0,3.0,4.0,Kyllä,Ei,,1961.0,G2018 E-luku 255. Viimeinen voimassaolopäivä 30.4.2028.,30.0,"Päätetyt: Kunnossapitotarveselvityksen mukaan 2022: Katto-, julkisivu-, parveke-, roskakatos- ja piharemontti loppuunsaattaminen alkuvuodesta 2022 koskien parvekekaiteen lasin vaihtoa.
Pihalla täydennysistuttamista sekä istuinryhmien hankinta laatoitetuille alueille.
Väestönsuojan tiiveyskoe sekä tarvikkeiden/laitteiden päivitys ja hankinta.
Päätökset tehdään vuosittain yhtiökokouksessa.. Suunnitellut: Muista huolto- ja korjaustöistä tai niiden aikatauluttamisesta ei ole tehty päätöksiä. Tämä listaus ei poissulje mitään muita huolto- ja korjaustöitä. Hinta-arviot eivät perustu saatuihin tarjouksiin.","2001 Porrashuoneiden maalaus ja akustolevyjen uusiminen, 2003 LVIS-remontin suunnittelutyö, 2004 LVIS-remontti kokonaisuudessaan (perinteinen putkiremontti ja kylpyhuoneiden perusteellinen saneeraus) sisältäen myös huoneistojen sisäpuoliset sähköt. Saunaosaston saneeraus. Kellarikäytävien ja autotallien maalaus. 2006 Exec-lukosto ja avaimet, 2008 Ikkunoiden ja parvekeovien remontin suunnittelu, 2009 Uusittiin ikkunat ja asuntojen parvekeovet, 2015 Parveke- ja julkisivun kuntotutkimus, HSSR Oy, vuoden 2016 kaukolämpölaitteiden uusimistyön sekä perussäätötyön suunnittelu- ja urakkakilpailutustyö, Uudenmaan Perussäätö Oy. Toteutus 2016. 2016 Kaukolämpölaitteiden uusinta sekä lämmönjakohuoneen portaiden umpeen muuraus ja lattiakaivon asennus. Lisäksi patteriventtiilien uusinta ja lämmitysjärjestelmän perussäätö. Putkitekniikka Oy, 48.247 e. 2017 Poistoilmanvaihtohormien puhdistus- ja säätötyö sekä ikkunoiden yläpuolella olevien korvausilmaventtiilien suodattimien uusinta. Puhdasilma K&V Oy. 2019-2020 Vesikatto-, parveke-, ja julkisivuremontin suunnittelutyö/Rakennuttajakaari Oy. 2020-2021 Katto-, julkisivu-, parveke-, roskakatos- ja piharemontti: Urakoitsija: TEH-Uusimaa Oy, valvoja Rakennuttajakaari Oy, 1.11.2020 – 15.8.2021, talvityönä. Tuuletusparvekkeet ja huoneistoparvekkeet: betonilaatta uusittiin, vedeneristettiin, kaiteet uusittiin, huoneistoparvekkeet lasitettiin, väliseinät muurattiin. Julkisivurappaukset tiputettiin alas ja uusittiin kolmikerrosrappauksena nykyisen struktuurin mukaisena, sokkeleiden kunnostus, pihamuurin ja -portaiden kunnostus/uusinta. Ikkunoiden vesipellit uusittiin, valaistus uusittiin. Porrashuoneiden ulko-ovet ja viereiset uv-varastojen ovet uusittiin, muut ovet maalataan. Vesikattoremontti: alusrakenteiden tarkastus, aluskatteen asennus, iv-hormien korotus, pinnoitetun konesaumapeltikatteen asennus, vesikourujen ja kattoturvatuotteiden uusinta. Yläpohjan lämmöneristyksen tarkistus, tuuletuksen parantaminen niiltä osin kun se on mahdollista (jotta yläpohjan tuuletus toimii). Jätesuojan rakentaminen. Pihapiirin ennallistaminen, valaistuksen lisääminen. Korvausilmaventtiilien suodattimien uusinta. Takuuajan vakuus (3 %) voimassa 29.12.2023 saakka 22.584,78 e. Takuuajan vakuus (1 %) voimassa 29.12.2023-29.12.2026 saakka 7.528,26 e.. Asunnon remontit: 2019 laminaattilattia on uusittu ja seinät on maalattu. 2004-2005 kylpyhuoneremontti (LVIS remontin yhteydessä ns. perinteinen putkiremontti) ja keittiön kaapistot on uusittu.",60.213831,24.897659,"60.213831, 24.897659",27.0
2023-03-02,,Helsinki,Oulunkylä,"Larin Kyöstin polku 4 B 35, 00650 Helsinki",Uusi,Omistus,Kyllä,Oma,,303500.0,,205.43,1566.67,,41.5,2.0,2.0,4.0,Kyllä,Ei,,2024.0,A,,,,60.229402,24.971029,"60.229402, 24.971029",19.0
2023-03-02,1338021.0,Helsinki,Kallio,"Helsinginkatu 8, 00500 Helsinki",Tyydyttävä,Omistus,Ei,Oma,,159000.0,200.6,200.6,,,34.0,1.0,1.0,7.0,Ei,Ei,,1928.0,D2018,83.0,"Ikkunoiden uusimisen toteutussuunnittelu on käynnissä. Yhtiökokous 11.6.2020 päätti tilata dvg-kuvat ja asbestikartoituksen. Yhtiökokous 21.6.2022 päätti linjasaneerauksen toteutussuunnittelusta ja linjasaneerauksen projektipäälikön palkkaamisesta. Kunnossapitotarveselvitys: ikkunoiden kunnostus/ uusiminen, linjasaneerauksen toteutussuunnittelu -22, linjasaneerauksen toteutus -23, porrashuoneiden maalaus, vesikatteen uusiminen -24, hissien peruskorjaus -25","Ikkunat 70-luvulla, putkisto -74, sähkönousut -78, katto uusittu -79, patteriventtiilien uusiminen -83, käyttöveden linjasulut uusittu -86, antenniverkko -90, lukituksen ja palo-ovien uusiminen, kaukolämpölaitteet uusittu -07, putkiston kuntotutkimus, piippujen muurauksen kunnostus, porraskäytävien ala-aulojen maalauskorjaus, märkätilakartoituksessa ilmenneet korjaustarpeet korjattu -12, ullakon tuuletuksen tehostaminen -13, ullakon lämmöneristyksen parantaminen, pölytysparvekkeiden kunnostus, Bauer vedenpuhdistuslaitteisto patteriverkostoon -14, valvontakamerat porraskäytäviin -15, pesutuvan kunnostaminen, patteriverkoston kunnostus, ovenavauslaite etu-ulko-oviin -16, pohjaviemäri uusittu, petteriverkoston säätö -17, ikkunoiden uusimissuunnittelua -17-18, putkiston kuntotutkimus -18, liityntävesijohdon ja -viemärin uusiminen, kattovuotojen tarkistus ja paikkakorjaus -19, linjasaneerauksen hankesuunnittelu -22",60.1871,24.956473,"60.1871, 24.956473",16.0
2023-03-02,20078896.0,Vantaa,Tammisto,"Rosendalinrinki 3 B, 01520 Vantaa",Hyvä,Omistus,Ei,Valinnainen vuokratontti,32579.66,199000.0,322.56,199.2,,123.36,48.0,2.0,7.0,7.0,Kyllä,Kyllä,,2009.0,E2013,59.0,"Kunnossapitotarvesuunnitelman (5v.) mukaan sekä kustannusarvio koko yhtiölle:
Pyörävaraston ja roskahuoneen lattioiden pinnoitus 2022 (1500€)
Ikkunapielien kittisaumojen uusiminen 2023 (10000€)
Parvekelasien huolto 2023 (2000€)
Märkätilojen kuntokartoitus 2024 (4000€)
Viemäreiden ja salaojien huuhtelu ja kuvaus 2024 (2500€)
Ilmanvaihtokanaviston nuohous ja säätö 2026 (9000€)
Julkisivun pesuja tarpeen mukaan 2025 (5000€)","TALOYHTIÖSSÄ: 2015 Porraskäytävien maalaus
2017 Lämmitysjärjestelmän tasapainotus
2017 Parvekelasien huolto
2017 Julkisivun pesu A-portaan alue
2017 Leikkipaikan parannustyöt
2018 Kiinteistön kuntokartoitus + 10 vuoden PTS + 10-vuotisvastuutarkastus
2018 Viemäreiden ja salaojien huuhtelu ja kuvaus
2019 Pihavalaistuksen parantaminen
2020 Alapohjan ryömintätilassa viemärien kannakoinnin parantaminen
2020 Julkisivurappausten korjauksia rakennuttajan 10-vuotisvastuutöinä
2021 Lukituksen uusinta, Sento
2021 Väestönsuojan painekoe ja varusteiden tarkistus/päivitys
2021 Ikkunapuitteiden kiinnitysten parantaminen
2021 Ilmanvaihtokanaviston nuohous ja säätö
2021 Videovalvontajärjestelmän hankkiminen",60.268857,24.968754,"60.268857, 24.968754",35.0
2023-03-02,20759677.0,Vantaa,Asola,"Ojalehdonkuja 2 F, 01400 Vantaa",Hyvä,Omistus,Ei,Vuokralla,,189000.0,415.25,284.15,131.1,,50.5,2.0,2.0,9.0,Kyllä,,,2022.0,B2018 Taloyhtiöllä on voimassa oleva energiatodistus.,45.0,,,60.325647,25.058024,"60.325647, 25.058024",37.0
2023-03-02,1337929.0,Helsinki,Meilahti,"Pihlajatie 26, 00270 Helsinki",Tyydyttävä,Omistus,Ei,Oma,,259000.0,315.0,294.0,21.0,,42.0,2.0,1.0,3.0,Ei,Ei,,1945.0,F2015,25.0,"Hallituksen selvitys Kunnossapitotarpeista vuosille 2022-2026



2023: Sähkö, antenni- ja tietoliikennejärjestelmän uusimisen suunnittelu

2023: Julkisivun kuntotutkimus

2024: Sähkö, antenni- ja tietoliikennejärjestelmän uusiminen","2021: Lämmönvaihdinpaketin uusiminen

2020: Huoneisto 17 kosteusvaurion kunnostus(märkätila)

2019: Vesikalusteiden korjaukset

2019: Märkätila- ja vesikalustetarkastus

2019: IV-kanavien puhdistus. 

2019: Liitytty jätehuollossa Molok-syväkeräysaseman yhdessä naapuriyhtiöiden kanssa 

2018: Varasto- / työhuoneen rakentaminen kellaritiloihin

2014: Toimisto·/ työhuoneen rakentaminen kellaritiloihin 

2013: llmanpoistokoneen asennus lämmitysjärjestelmään 

2012: Kivijalan rappauskorjaus 

2011: Taloyhtiön kattoterassi sekä terassin alapuolisen asunnon A17 katon kunnostus 

2011: Räystäslämmityksen asennus 

2011: llmanpoistaja lämmönjakohuoneeseen sekä asunto A23:een 

2011: Kuntoarviossa mainitut kiireelliset sähkötyöt asunnoissa 

2010: Kiinteistön kuntoarvio 

2008: Jäteaitauksen rakentaminen 

2006: Ikkunoiden uusiminen 

2001: Vesi- ja viemärijohdot uusittu 

2000: Salaojat uusittu 

1998: Lasi- ja tiilikatteen uusiminen 

1993: Lämmönsiirrin 

1984: Sähkönousut",60.194004,24.901341,"60.194004, 24.901341",20.0
2023-03-02,1337878.0,Helsinki,Vuosaari,"Kaivonkatsojantie 2, 00980 Helsinki",Tyydyttävä,Omistus,Ei,Vuokralla,,200000.0,355.67,342.13,13.54,,59.5,3.0,2.0,6.0,Kyllä,Ei,,2000.0,F,69.0,"Kunnossapitotarveselvitys vuosille 2021-2026:

- IV-kanavien puhdistus ja säätö, + IV koneiden uusiminen/ LTO-laitteiston hankintaselvitys, energiatehokkuutta parvantava hanke 2021-2022

- salaojahuolto ja yleistilojen valaistuksen uusinta 2022

- liikuntasaumojen uusinta 2023

- talosaunaosastojen saneeraus 2025","2010 Hissien peruskunnostus, 2011 A-portaan huoneistojen ulko-ovien uudelleen pinnoitus, 2012 Ilmanvaihdon nuohous ja säätö, 2013 Silikonisaumojen uusiminen, sähkötekniset pienkunnostukset, 2014 Vesijohtoverkoston paineenalennusventtiilien uusinta ja virtaamien tarkistus, LVI-hälytyskeskuksen uusiminen ja jatkohälytyksen järjestäminen, 2015 10v energiatodistukset laadittu, vesikaton huolto, singelin lisäys, aitoja uusittu, 2016 Lämmönvaihdin uusittu, lämmitysverkoston perussäätö/tasapainoitus, 2017 lukituksen muutos i-Loq järjestelmään, pesulakoneet uusittu, 2018 mankeli uusittu, 2019 saunaosaston maalaus, 2020 Porraskäytävien huoltomaalaus, Viemärihuuhtelu, Jätekatoksen maalaus ja valaisimien, 2021 Valmisteltu ja saatu ARA-avustus (enint. 123 082,00 euroa) energiahankkeeseen",60.205957,25.1358,"60.205957, 25.1358",33.0
2023-03-02,543525.0,Helsinki,Viikinmäki,"Harjannetie 9 B, 00710 Helsinki",Hyvä,Omistus,Ei,Vuokralla,,229000.0,268.38,268.38,0.0,,47.5,2.0,7.0,8.0,Kyllä,Kyllä,,2005.0,C2018 E-luku 128,73.0,"Päätetyt: Kunnossapitotarve yhtiökokousta seuraavien viiden vuoden aikana, näistä ei vielä päätöksiä
2022 Kattojen kuntotarkastus
2024 Porrashuoneiden valaistuksen uusiminen led-valaistukseksi
2025 Pihan betonilaattojen oikaiseminen 
2026 Parvekkeiden alalasitusten huolto
2026 Lukituksen uusinta","2022 Hissien peruskorjaus
2021 Hissien kuntotarkastus
2020 A-talon märkätilojen huippuimuri
2019 Märkätilakartoituksen mukaiset yhtiön vastuulla olevat korjaukset 
2019 Energiatodistuksen laadinta
2019 Vesikatteiden huoltokorjaukset
2019 Märkätilakartoitus
2018 Väestön tiiveyskoe korjaukset
2018 Vaaka- ja pystyviemäreiden painahuuhtelut
2018 Pihan salaojien kuvaus ja huuhtelu
2015-17 Ikkunoiden korjaustyöt (lisätiivistykset tehty niihin asuntoihin, joissa vuotoja ilmennyt.
2015 Elementtisaumojen uusiminen
2014 10-vuotistakuukorjaukset. Asunnon remontit: ei",60.229923,24.995458,"60.229923, 24.995458",37.0
2023-03-02,21803479.0,Vantaa,Myyrmäki,"Kilterinrinne 5 B, 01600 Vantaa",Hyvä,Omistus,Ei,Oma,,210000.0,766.0,142.5,623.5,,47.5,2.0,4.0,5.0,Kyllä,,,2014.0,C2018,63.0,,"TALOYHTIÖSSÄ: Rakennus on vielä niin uusi, ettei varsinaista korjaustarvesuunnitelmaa ole nähty tarpeelliseksi.  Rakentaja tekee takuuaikaisia korjauksia mm. parvekekorjauksia. Autohallin nosto-ovien korjausta.",60.255565,24.851903,"60.255565, 24.851903",36.0
